Teilnehmer,Szenario,Zeitpunkt,Text,Modalitaet
02,szenario_3,00:00:40,"Stress: niedrig – Der Puls von 80 bpm und die moderate EDA von 3.47 µS deuten darauf hin, dass die Person physiologisch nicht stark unter Stress steht.

Entspannung: mittel – Die Körperhaltung ist locker, jedoch aufgrund der manuellen Übernahme können keine tiefenentspannten Zustände erwartet werden.

Ablenkung: niedrig – Der Blick scheint konzentriert auf den Simulator gerichtet, ohne Hinweise auf zusätzliche Ablenkungen.

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls und der EDA, die im normalen Bereich liegen.",Physiologie
02,szenario_3,00:00:50,"Stress: niedrig – Der Puls liegt im normalen Bereich und die Hände halten das Lenkrad ohne sichtbare Anspannung, was auf einen niedrigen Stresslevel hindeutet.

Entspannung: mittel – Die Körperhaltung ist relativ locker, allerdings zeigt der EDA-Wert eine moderate Aktivität, die auf eine gewisse Wachsamkeit deutet.

Ablenkung: niedrig – Die Person scheint sich auf die Fahrsituation zu konzentrieren, da der Blick auf den Bildschirm vor ihr gerichtet ist und keine anderen Tätigkeiten erkennbar sind.

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Physiologie, insbesondere dem normalen Puls und der moderaten EDA-Aktivität.",Physiologie
02,szenario_3,00:01:00,"Stress: mittel – Der Puls von 88 bpm deutet auf eine moderate Anspannung hin, und der EDA-Wert von 3.19 µS ist ebenfalls leicht erhöht, was auf eine gewisse Stressreaktion hinweisen könnte.  

Entspannung: niedrig – Die Körperhaltung zeigt, dass die Person aktiv mit dem Lenken des Fahrzeugs beschäftigt ist, was wenig Raum für Entspannung lässt.  

Ablenkung: niedrig – Die Person scheint fokussiert auf das Fahren zu sein und nicht auf andere Tätigkeiten abgelenkt.  

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, insbesondere dem Puls, der eine gewisse Aktivierung zeigt.",Physiologie
02,szenario_3,00:01:10,"Stress: mittel – Der Puls ist leicht erhöht, was auf eine gewisse Anspannung hinweisen könnte.  
Entspannung: niedrig – Die Person hält das Lenkrad in beiden Händen und scheint bereit für die Übernahme, was auf eine niedrige Entspannung hinweist.  
Ablenkung: niedrig – Die Person schaut in Fahrtrichtung, was darauf hindeutet, dass sie sich auf die Straße konzentriert.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Puls, da dieser über dem Ruhewert liegt.",Physiologie
02,szenario_3,00:01:20,"Stress: mittel – Der Puls ist leicht erhöht bei 88 bpm, was auf eine moderate Stressreaktion hinweisen kann.  
Entspannung: niedrig – Die Person sitzt aufrecht und hält das Lenkrad, was darauf hindeutet, dass sie nicht völlig entspannt ist.  
Ablenkung: niedrig – Die Person scheint sich auf die Fahrsituation zu konzentrieren und hält das Lenkrad in beiden Händen.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und der Aufmerksamkeit hinsichtlich der Fahrsituation.",Bild
02,szenario_3,00:01:30,"Stress: mittel – Der Puls ist leicht erhöht und der EDA-Wert deutet darauf hin, dass die Person unter moderatem Stress steht.  
Entspannung: niedrig – Die Körperhaltung wirkt aktiv, da die Person die Kontrolle über das Fahrzeug übernommen hat.  
Ablenkung: niedrig – Der Blick ist direkt auf die Straße gerichtet und es gibt keine offensichtlichen Ablenkungen durch den Bildschirm.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls und EDA, die auf einen moderaten Stress hinweisen.",Physiologie
02,szenario_3,00:01:40,"Stress: mittel – Der Puls ist leicht über dem normalen Ruhewert und das experimentelle Setup könnte eine gewisse Anspannung verursachen.

Entspannung: niedrig – Die Körperhaltung wirkt relativ engagiert und aufrecht, was auf eine gewisse Bereitschaft hinweist.

Ablenkung: niedrig – Die Person hält das Lenkrad und scheint konzentriert auf die bevorstehende manuelle Fahrzeugübernahme.

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Körperhaltung zeigt, dass die Person übernahmebereit wirkt.",Bild
02,szenario_3,00:01:50,"Stress: mittel – Der Puls ist leicht über dem Ruhewert, was auf eine moderate Aktivierung hinweisen könnte.  
Entspannung: niedrig – Die Person hat den Blick auf den Bildschirm gerichtet und die Hände am Lenkrad, was auf eine erhöhte Aufmerksamkeit deutet.  
Ablenkung: niedrig – Beide Hände sind am Lenkrad und die Person konzentriert sich auf die Übernahme, was nur wenig Ablenkung vermuten lässt.  
Dominierende Datenquelle: Die Einschätzung basiert überwiegend auf der Beobachtung der physischen Haltung und der Fokusrichtung der Person.",Bild
02,szenario_3,00:02:00,"Stress: hoch – Der Puls ist deutlich erhöht bei 112 bpm, was auf eine stressige Situation hinweist, und die Hände sind am Lenkrad, was auf eine aktive Übernahme oder Vorbereitung darauf deutet.  
Entspannung: niedrig – Die Körperhaltung ist eher aufrecht und angespannt, vor allem in Bezug auf die Handhaltung am Lenkrad.  
Ablenkung: niedrig – Die Person scheint nicht abgelenkt zu sein, da der Fokus offenbar auf das Lenkrad gerichtet ist und nicht auf den Bildschirm oder andere Objekte.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Puls, da dieser einen klaren Hinweis auf einen erhöhten Stress zeigt.",Physiologie
02,szenario_3,00:02:10,"Stress: mittel – Der Puls von 112 bpm und eine erhöhte EDA deuten auf eine moderate Stressreaktion hin.  
Entspannung: niedrig – Die Körperhaltung ist aufrecht und die Hände sind am Lenkrad, was auf eine geringe Entspannungsphase hinweist.  
Ablenkung: niedrig – Der Blick scheint auf die Fahrumgebung konzentriert zu sein, eine aktive Ablenkung ist nicht deutlich zu erkennen.  
Dominierende Datenquelle: Die physiologischen Werte, insbesondere Puls und EDA, haben die Einschätzung des Stressniveaus maßgeblich beeinflusst.",Physiologie
02,szenario_3,00:02:20,"Stress: hoch – Der Puls von 112 bpm deutet auf einen hohen Stresslevel hin, und die erhöhte EDA von 2.75 µS unterstützt diesen Eindruck weiter.

Entspannung: niedrig – Die Körperhaltung ist nach vorne gelehnt und wirkt angespannt, was auf eine geringe Entspannung hinweist.

Ablenkung: mittel – Die Person schaut auf den Bildschirm, wodurch eine moderate Ablenkung vermutet werden kann, jedoch hält sie auch das Lenkrad fest in den Händen, was auf eine gewisse Konzentration auf die Fahraufgabe deutet.

Dominierende Datenquelle: Die physiologischen Werte, insbesondere der erhöhte Puls, beeinflussen die Einschätzung stark, da sie deutliche Anzeichen von Stress zeigen.",Beides
02,szenario_3,00:02:30,"Stress: mittel – Der Puls von 112 bpm und der erhöhte EDA-Wert von 2.75 µS deuten auf ein moderates Stressniveau hin. 

Entspannung: niedrig – Die Körperhaltung sieht gespannt aus, was wenig auf Entspannung hindeutet. 

Ablenkung: niedrig – Die Person konzentriert sich auf das Lenkrad und zeigt keine Anzeichen für Ablenkung durch externe Geräte oder Aktivitäten. 

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten (Puls und EDA), da diese auf ein mittleres Stressniveau hindeuten.",Physiologie
02,szenario_3,00:02:40,"Stress: hoch – Der Puls ist deutlich erhöht bei 112 bpm, was auf einen hohen Stresspegel hinweisen kann. 

Entspannung: niedrig – Die Haltung wirkt eher reaktiv und fokussiert, was auf eine geringe Entspannung hindeutet. 

Ablenkung: mittel – Obwohl die Person die Hände am Lenkrad hat, könnte der Blick gelegentlich auf den Bildschirm gerichtet sein, was eine mittlere Ablenkung suggeriert.

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Pulsrate, da diese deutlich erhöht ist.",Physiologie
02,szenario_3,00:02:50,"Stress: hoch – Der Puls von 112 bpm ist stark erhöht, was auf gesteigerten Stress hinweist.  

Entspannung: niedrig – Die Person sitzt mit aufrechter Haltung und scheint sich aktiv auf die Fahrsimulation zu konzentrieren, was auf geringe Entspannung hindeutet.  

Ablenkung: niedrig – Der Blick ist offensichtlich auf die Straße gerichtet, was darauf hindeutet, dass nur wenig Ablenkung vorhanden ist.  

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Pulsrate, da diese deutlich erhöht ist.",Physiologie
03,szenario_1,00:00:00,"Stress: niedrig – Der Puls von 86 bpm liegt im normalen Bereich für einen sitzenden Erwachsenen, und die Körperhaltung wirkt entspannt.  
Entspannung: mittel – Die aufrechte Sitzhaltung weist auf eine gewisse Anspannung hin, jedoch deutet die ruhige Interaktion mit dem Lenkrad auf ein mittleres Entspannungsniveau.  
Ablenkung: hoch – Die Person scheint konzentriert auf den Bildschirm vor sich zu schauen, was auf eine deutliche Ablenkung von der Fahrsituation hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Ablenkung, da der Blick klar auf den Bildschirm gerichtet ist.",Bild
03,szenario_1,00:00:10,"Stress: niedrig – Der Puls von 86 bpm ist im normalen Bereich und die Mimik sowie Körperhaltung wirken entspannt.  
Entspannung: mittel – Die Haltung der Person ist ruhig und nicht angespannt, was eine moderate Entspannung vermuten lässt.  
Ablenkung: hoch – Der Blick und die Körperausrichtung sind eindeutig auf das Display gerichtet, was auf Ablenkung hinweist.  
Dominierende Datenquelle: Die visuelle Beobachtung des Blickverhaltens dominiert die Einschätzung der Ablenkung.",Bild
03,szenario_1,00:00:20,"Stress: niedrig – Der Puls liegt im normalen Bereich und die Hautleitfähigkeit (EDA) ist relativ niedrig, was auf wenig Stress hinweist.  
Entspannung: mittel – Die Körperhaltung wirkt relativ entspannt, aber nicht vollkommen locker.  
Ablenkung: hoch – Die Person schaut zum Display hinüber, was auf eine starke visuelle Ablenkung vom Fahrsimulator hinweist.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Aufmerksamkeit, die stark auf das Display gerichtet ist.",Bild
03,szenario_1,00:00:30,"Stress: niedrig – Der Puls liegt im normalen Bereich und die Körperhaltung scheint entspannt.  
Entspannung: mittel – Die Körperhaltung ist relativ entspannt, obwohl der Puls etwas erhöht sein könnte für völlige Entspannung.  
Ablenkung: hoch – Die Person scheint sich auf den Bildschirm zu konzentrieren und nicht auf die Fahrsituation.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, da das Blickverhalten stark auf Ablenkung hindeutet.",Bild
03,szenario_1,00:00:40,"Stress: niedrig – Der Puls ist relativ normal, und die Haltung der Person wirkt entspannt.  
Entspannung: mittel – Die Person sitzt ruhig und entspannt, der Puls ist normal und die Bewegung ist minimal.  
Ablenkung: mittel – Die Person scheint ihre Aufmerksamkeit teilweise auf den Bildschirm gerichtet zu haben.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung der Körperhaltung und der Ausrichtung des Blickes, da diese einen guten Hinweis auf den mentalen Fokus geben.",Bild
03,szenario_1,00:00:50,"Stress: niedrig – Der Puls von 86 bpm liegt innerhalb des normalen Bereichs und die EDA ist niedrig, was auf geringen Stress hinweist.  
Entspannung: mittel – Die Körperhaltung ist zwar relativ entspannt, aber nicht vollständig gelöst, was auf eine moderate Entspannung hindeutet.  
Ablenkung: mittel – Die Person schaut aufmerksam auf den Bildschirm, was wahrscheinlich auf eine moderate Ablenkung vom Fahrszenario hindeutet.  
Dominierende Datenquelle: Die Einschätzung wurde hauptsächlich durch die physiologischen Werte beeinflusst, speziell der Puls und die EDA.",Physiologie
03,szenario_1,00:01:00,"Stress: niedrig – Der Puls von 83 bpm und die EDA von 0.28 µS deuten nicht auf erhöhten Stress hin.  
Entspannung: mittel – Die Person hat eine entspannte Position im Sitz eingenommen, was auf ein gewisses Maß an Entspannung hinweist.  
Ablenkung: niedrig – Die Person blickt auf den Bildschirm, was darauf hinweist, dass sie sich auf das Fahrszenario konzentriert.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung, da diese einen wichtigen Hinweis auf Entspannung und Ablenkung gibt.",Bild
03,szenario_1,00:01:10,"Stress: niedrig – Der Puls von 83 bpm ist relativ normal und die Elektrodermale Aktivität (EDA) von 0.28 µS deutet nicht auf hohen Stress hin.  

Entspannung: mittel – Die entspannte Körperhaltung mit leicht zurückgelehnter Position spricht für eine moderate Entspannung.  

Ablenkung: mittel – Die Person blickt auf den Bildschirm, was ein gewisses Maß an Ablenkung nahelegt.  

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung, da diese relativ entspannt wirkt.",Bild
03,szenario_1,00:01:20,"Stress: niedrig – Der Puls von 83 bpm ist im normalen Bereich, und die physiologischen Werte zeigen keine Auffälligkeiten.  
Entspannung: mittel – Die Körperhaltung wirkt relativ entspannt, der Oberkörper ist zurückgelehnt.  
Ablenkung: niedrig – Der Blick scheint auf das aktuelle Fahrszenario oder dessen Informationsbildschirm konzentriert.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung, die relativ entspannt erscheint.",Bild
03,szenario_1,00:01:30,"Stress: mittel – Der Puls von 83 bpm ist leicht erhöht, was auf moderaten Stress hinweisen kann.  
Entspannung: mittel – Die Körperhaltung wirkt relativ entspannt, es gibt keine Anzeichen von körperlicher Anspannung.  
Ablenkung: hoch – Die Person scheint sich auf den Bildschirm neben dem Lenkrad zu konzentrieren, was eine hohe Ablenkung widerspiegelt.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, da die Blickrichtung auf den Bildschirm aufmerksamkeitsstark erscheint.",Bild
03,szenario_1,00:01:40,"Stress: niedrig – Der Puls von 83 bpm liegt im normalen Bereich und es gibt keine Anzeichen für extremen Stress, wie etwa ein erhöhter EDA-Wert.  
Entspannung: niedrig – Die Körperhaltung wirkt aufmerksam und eher aktiv, was nicht auf hohe Entspannung schließen lässt.  
Ablenkung: hoch – Der Blick scheint auf den Monitor vor ihm gerichtet zu sein, was auf eine Ablenkung vom Fahrgeschehen hinweisen könnte.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung entscheidend für die Ablenkungsbewertung ist.",Bild
03,szenario_1,00:01:50,"Stress: niedrig – Der Puls von 83 bpm liegt im normalen Bereich und die Körperhaltung wirkt entspannt.  
Entspannung: mittel – Die Person sitzt ruhig und die körperliche Bewegung ist gering, jedoch zeigt die Haltung keine besondere Entspannung.  
Ablenkung: mittel – Der Fokus scheint auf dem Bildschirm zu liegen, was auf eine gewisse Ablenkung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bewegungsrate, die gering ist und auf Entspannung hinweist.",Physiologie
03,szenario_1,00:02:00,"Stress: niedrig – Der Puls von 77 bpm ist im normalen Bereich und die Person wirkt insgesamt entspannt.   
Entspannung: mittel – Die Person sitzt relativ locker im Sitz, was auf eine moderate Entspannung hindeutet.   
Ablenkung: mittel – Die Person scheint sich auf den Bildschirm zu konzentrieren, was auf eine gewisse Ablenkung hindeutet.   
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Puls, da dieser im normalen Bereich liegt und eine niedrige Stressniveau signalisiert.",Physiologie
03,szenario_1,00:02:10,"Stress: niedrig – Der Puls von 77.0 bpm ist im normalen Bereich und das EDA-Level von 0.16 µS deutet nicht auf eine hohe Stressaktivierung hin.  

Entspannung: mittel – Die Person zeigt eine entspannte Körperhaltung, was auf ein mittleres Niveau von Entspannung hinweist.  

Ablenkung: hoch – Der Blick der Person ist auf den Bildschirm gerichtet, was auf ein hohes Maß an Ablenkung schließen lässt.  

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die sichtbare Ablenkung durch den Blick auf den Bildschirm ausschlaggebend war.",Bild
